,id,day,airline,destination,dest_region,dest_size,boarding_area,dept_date,wait_min,cleanliness,safety,satisfaction
1496,2615,Saturday,AEROMEXICO,MEXICO CITY,Canada/Mexico,    Hub,Gates 1-12,2018-12-31,245,Average,Neutral,Neutral
1497,204,Wednesday,AMERICAN,LOS ANGELES,West US,Hub     ,Gates 50-59,2018-12-31,130,Average,Very safe,Neutral
1498,2729,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,105,Clean,Very safe,Very satisfied
1499,301,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,95,Average,Somewhat safe,Somewhat satsified
1500,2198,Thursday,CATHAY PACIFIC,HONG KONG,Asia,    Hub,Gates 1-12,2018-12-31,120,Average,Neutral,Neutral
1501,2492,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,56,Somewhat clean,Very safe,Somewhat satsified
1502,1390,Tuesday,UNITED INTL,PARIS-DE GAULLE,Europe,Hub,Gates 91-102,2018-12-31,165,Clean,Very safe,Very satisfied
1503,2509,Friday,ALASKA,SALT LAKE CITY,West US,Medium,Gates 1-12,2018-12-31,75,Clean,Very safe,Very satisfied
1504,1694,Sunday,ALASKA,SANTA ANA,West US,Medium,Gates 50-59,2018-12-31,292,Clean,Very safe,Very satisfied
1505,1427,Saturday,UNITED,KANSAS CITY,Midwest US,Medium     ,Gates 70-90,2018-12-31,60,Average,Somewhat safe,Neutral
1506,3247,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,425,Clean,Very safe,Very satisfied
1507,969,Friday,LUFTHANSA,MUNICH,eur,    Hub,Gates 91-102,2018-12-31,235,Somewhat clean,Somewhat safe,Neutral
1508,2064,Friday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,135,Clean,Somewhat safe,Somewhat satsified
1509,1434,Wednesday,FRONTIER,DENVER,West US,Hub     ,Gates 20-39,2018-01-01,209,Clean,Very unsafe,Somewhat satsified
1510,1066,Friday,AIR CANADA,CALGARY,Canada/Mexico,Medium,Gates 91-102,2018-12-31,235,Clean,Very safe,Very satisfied
1511,267,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,175,Somewhat clean,Somewhat safe,Somewhat satsified
1512,2017,Friday,BRITISH AIRWAYS,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,90,Somewhat clean,Neutral,Somewhat satsified
1513,1768,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,95,Somewhat clean,Somewhat safe,Somewhat satsified
1514,1728,Monday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,390,Somewhat clean,Somewhat safe,Neutral
1515,3049,Tuesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,80,Clean,Very safe,Very satisfied
1516,1408,Saturday,UNITED,KANSAS CITY,Midwest US,Medium,Gates 70-90,2018-12-31,169,Somewhat clean,Somewhat safe,Somewhat satsified
1517,2898,Sunday,WOW,REYKJAVIK,Europe,Small,Gates 1-12,2018-12-31,175,Somewhat clean,Somewhat safe,Somewhat satsified
1518,2511,Friday,ALASKA,SALT LAKE CITY,West US,    Medium,Gates 1-12,2018-12-31,120,Average,Somewhat safe,Somewhat satsified
1519,3240,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,155,Somewhat clean,Very safe,Neutral
1520,4,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub     ,Gates 20-39,2018-12-31,75,Somewhat clean,Somewhat safe,Neutral
1521,334,Wednesday,SOUTHWEST,PHOENIX,West US,    Hub,Gates 20-39,2018-12-31,200,Somewhat clean,Somewhat safe,Neutral
1522,3113,Sunday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,110,Average,Very safe,Neutral
1523,1457,Saturday,UNITED,PORTLAND,West US,Medium,Gates 70-90,2018-12-31,85,Clean,Very safe,Somewhat satsified
1524,2652,Tuesday,SOUTHWEST,DENVER,West US,    Hub,Gates 20-39,2018-12-31,80,Clean,Very safe,Somewhat satsified
1525,1391,Tuesday,UNITED INTL,SHANGHAI,Asia,Hub,Gates 91-102,2018-12-31,105,Clean,Very safe,Very satisfied
1526,3187,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,345,Somewhat clean,Somewhat safe,Neutral
1527,3056,Tuesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,245,Somewhat clean,Very safe,Very satisfied
1528,2891,Wednesday,UNITED,AUSTIN,Midwest US,    Medium,Gates 70-90,2018-12-31,210,Clean,Very safe,Very satisfied
1529,878,Tuesday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,115,Clean,Very safe,Very satisfied
1530,1808,Monday,UNITED INTL,LONDON HEATHROW,eur,Hub     ,Gates 91-102,2018-12-31,155,Somewhat clean,Somewhat safe,Somewhat satsified
1531,2779,Sunday,WOW,REYKJAVIK,Europe,Small,Gates 1-12,2018-12-31,145,Clean,Very safe,Very satisfied
1532,604,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,282,Somewhat clean,Somewhat safe,Somewhat satsified
1533,2449,Tuesday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,87,Average,Somewhat safe,Somewhat satsified
1534,1759,Monday,LUFTHANSA,MUNICH,eur,    Hub,Gates 91-102,2018-12-31,295,Somewhat clean,Somewhat safe,Somewhat satsified
1535,2396,Wednesday,UNITED INTL,SYDNEY,Australia/New Zealand,Hub,Gates 91-102,2018-12-31,125,Somewhat clean,Very safe,Somewhat satsified
1536,1206,Tuesday,SOUTHWEST,LAS VEGAS,West US,    Hub,Gates 20-39,2018-12-31,165,Average,Neutral,Somewhat satsified
1537,2119,Monday,UNITED INTL,MEXICO CITY,Canada/Mexico,Hub,Gates 91-102,2018-12-31,160,Clean,Very safe,Somewhat satsified
1538,2015,Friday,BRITISH AIRWAYS,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,225,Clean,Somewhat safe,Somewhat unsatisfied
1539,2047,Friday,BRITISH AIRWAYS,LONDON HEATHROW,eur,    Hub,Gates 1-12,2018-12-31,180,Somewhat clean,Very safe,Somewhat satsified
1540,2217,Thursday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,180,Average,Neutral,Somewhat satsified
1541,1259,Thursday,UNITED INTL,TOKYO-NARITA,Asia,Hub,Gates 91-102,2018-12-31,270,Somewhat clean,Neutral,Somewhat satsified
1542,1939,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,185,Somewhat clean,Somewhat safe,Very satisfied
1543,1555,Wednesday,DELTA,ATLANTA,EAST US,Hub     ,Gates 40-48,2018-12-31,105,Somewhat clean,Somewhat safe,Neutral
1544,1642,Saturday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,170,Average,Very safe,Somewhat satsified
1545,2300,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,120,Clean,Somewhat safe,Very satisfied
1546,1461,Tuesday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,340,Average,Somewhat safe,Neutral
1547,2206,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,210,Clean,Somewhat safe,Somewhat satsified
1548,1742,Saturday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,215,Clean,Very safe,Very satisfied
1549,1448,Saturday,UNITED,PORTLAND,West US,Medium,Gates 70-90,2018-12-31,160,Somewhat clean,Somewhat safe,Very satisfied
1550,1248,Thursday,CHINA EASTERN,SHANGHAI,Asia,Hub,Gates 1-12,2018-12-31,140,Somewhat clean,Somewhat safe,Somewhat satsified
1551,3079,Sunday,COPA,PANAMA CITY,Central/South America,Medium,Gates 1-12,2018-12-31,193,Clean,Somewhat safe,Somewhat satsified
1552,2962,Tuesday,AMERICAN,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,115,Somewhat clean,Somewhat safe,Somewhat satsified
1553,567,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,60,Somewhat clean,Somewhat safe,Neutral
1554,3246,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,95,Clean,Neutral,Somewhat satsified
1555,1627,Thursday,KOREAN AIR,SEOUL,Asia,Hub,Gates 1-12,2018-12-31,225,Clean,Very safe,Somewhat satsified
1556,1749,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,145,Clean,Very safe,Somewhat satsified
1557,996,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,55,Somewhat clean,Somewhat safe,Neutral
1558,706,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,245,Somewhat clean,Very safe,Very satisfied
1559,1689,Saturday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,120,Somewhat clean,Very safe,Somewhat satsified
1560,3032,Tuesday,UNITED,PORTLAND,West US,    Medium,Gates 70-90,2018-12-31,95,Average,Somewhat safe,Neutral
1561,704,Thursday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,185,Average,Somewhat safe,Neutral
1562,1629,Thursday,KOREAN AIR,SEOUL,Asia,Hub,Gates 1-12,2018-12-31,135,Average,Very safe,Somewhat satsified
1563,2485,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,155,Somewhat clean,Somewhat safe,Somewhat satsified
1564,3146,Thursday,DELTA,SALT LAKE CITY,West US,Medium,Gates 40-48,2018-12-31,45,Average,Very safe,Neutral
1565,470,Sunday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,131,Clean,Neutral,Somewhat satsified
1566,1665,Saturday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,132,Clean,Very safe,Very satisfied
1567,1765,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,100,Somewhat clean,Somewhat safe,Somewhat satsified
1568,218,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,95,Clean,Very safe,Somewhat satsified
1569,640,Thursday,ALASKA,NEW ORLEANS,Midwest US,Medium,Gates 50-59,2018-12-31,140,Somewhat clean,Somewhat safe,Very satisfied
1570,2273,Wednesday,WOW,REYKJAVIK,Europe,Small,Gates 91-102,2018-12-31,175,Clean,Very safe,Somewhat satsified
1571,3219,Thursday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,160,Average,Very safe,Somewhat satsified
1572,397,Friday,ALASKA,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,175,Somewhat clean,Very safe,Somewhat satsified
1573,332,Wednesday,SOUTHWEST,PHOENIX,West US,Hub,Gates 20-39,2018-12-31,200,Somewhat clean,Very safe,Somewhat satsified
1574,1023,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,80,Clean,Very safe,Somewhat satsified
1575,1840,Monday,TURKISH AIRLINES,ISTANBUL,middle east,Hub     ,Gates 91-102,2018-12-31,165,Average,Somewhat safe,Somewhat satsified
1576,2897,Thursday,DELTA,SALT LAKE CITY,West US,Medium,Gates 40-48,2018-12-31,155,Clean,Very safe,Very satisfied
1577,1350,Tuesday,UNITED INTL,SHANGHAI,Asia,Hub,Gates 91-102,2018-12-31,260,Somewhat clean,Very safe,Somewhat satsified
1578,1376,Tuesday,UNITED INTL,SHANGHAI,Asia,Hub     ,Gates 91-102,2018-12-31,205,Somewhat clean,Somewhat safe,Somewhat satsified
1579,1507,Wednesday,DELTA,LOS ANGELES,West US,Hub     ,Gates 40-48,2018-12-31,120,Clean,Very safe,Somewhat satsified
1580,1792,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,540,Somewhat clean,Very safe,Somewhat satsified
1581,514,Sunday,UNITED,KAHULUI,West US,Small,Gates 60-69,2018-12-31,302,Somewhat clean,Very safe,Somewhat satsified
1582,459,Sunday,ALASKA,LAS VEGAS,West US,Hub,Gates 50-59,2018-12-31,90,Clean,Very safe,Neutral
1583,1926,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,eur,    Hub,Gates 1-12,2018-12-31,110,Average,Somewhat safe,Somewhat satsified
1584,5,Tuesday,SOUTHWEST,LOS ANGELES,West US,    Hub,Gates 20-39,2018-12-31,170,Somewhat clean,Very safe,Somewhat satsified
1585,590,Thursday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,145,Somewhat clean,Very safe,Somewhat satsified
1586,1506,Wednesday,HAWAIIAN AIR,HONOLULU,West US,Medium,Gates 1-12,2018-12-31,168,Clean,Very safe,Very satisfied
1587,1741,Monday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,270,Clean,Very safe,Somewhat satsified
1588,2208,Thursday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,725,Somewhat clean,Somewhat safe,Neutral
1589,542,Thursday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,135,Clean,Very safe,Very satisfied
1590,1766,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,145,Clean,Very safe,Very satisfied
1591,1697,Sunday,ALASKA,SANTA ANA,West US,Medium,Gates 50-59,2018-12-31,247,Somewhat clean,Very safe,Somewhat satsified
1592,2439,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium,Gates 91-102,2018-12-31,250,Dirty,Neutral,Neutral
1593,3283,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,95,Somewhat clean,Somewhat safe,Somewhat satsified
1594,703,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,185,Average,Neutral,Somewhat satsified
1595,304,Thursday,UNITED,SAN DIEGO,West US,    Medium,Gates 70-90,2018-12-31,152,Average,Neutral,Neutral
1596,2953,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,60,Clean,Very safe,Somewhat satsified
1597,2196,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,75,Average,Somewhat safe,Neutral
1598,3002,Tuesday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,80,Clean,Very safe,Very satisfied
1599,2642,Tuesday,JETBLUE,NEW YORK-JFK,East US,Hub,Gates 1-12,2018-12-31,120,Clean,Somewhat safe,Somewhat satsified
1600,2104,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,94,Somewhat clean,Neutral,Somewhat satsified
1601,2237,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,195,Somewhat clean,Somewhat safe,Very satisfied
1602,199,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,130,Clean,Very safe,Somewhat satsified
1603,1520,Wednesday,INTERJET,GUADALAJARA,Canada/Mexico,Medium,Gates 1-12,2018-12-31,205,Clean,Neutral,Somewhat satsified
1604,236,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,115,Average,Somewhat safe,Neutral
1605,1005,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium     ,Gates 91-102,2018-12-31,245,Somewhat clean,Very safe,Neutral
1606,1548,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,135,Clean,Very safe,Somewhat satsified
1607,1216,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,60,Somewhat clean,Somewhat safe,Somewhat satsified
1608,256,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,175,Clean,Very safe,Somewhat satsified
1609,2211,Thursday,SOUTHWEST,PHOENIX,West US,Hub     ,Gates 20-39,2018-12-31,165,Somewhat clean,Somewhat safe,Somewhat satsified
1610,1963,Friday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,155,Average,Somewhat safe,Somewhat satsified
1611,663,Friday,UNITED INTL,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,185,Somewhat clean,Very safe,Somewhat satsified
1612,1190,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,75,Somewhat clean,Somewhat safe,Somewhat satsified
1613,2951,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,165,Somewhat clean,Very safe,Very satisfied
1614,2976,Wednesday,AMERICAN,CHARLOTTE,East US,Hub,Gates 50-59,2018-12-31,135,Clean,Very safe,Very satisfied
1615,739,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,245,Clean,Very safe,Very satisfied
1616,1399,Tuesday,UNITED INTL,PARIS-DE GAULLE,Europe,Hub,Gates 91-102,2018-12-31,105,Somewhat clean,Very safe,Somewhat satsified
1617,2676,Tuesday,SOUTHWEST,DENVER,West US,    Hub,Gates 20-39,2018-12-31,170,Clean,Very safe,Very satisfied
1618,896,Tuesday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,220,Somewhat clean,Very safe,Very satisfied
1619,2639,Tuesday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,90,Clean,Very safe,Somewhat satsified
1620,201,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100,Average,Neutral,Somewhat satsified
1621,3258,Tuesday,UNITED,SAN DIEGO,West US,    Medium,Gates 70-90,2018-12-31,100,Average,Neutral,Neutral
1622,2871,Wednesday,UNITED,WASHINGTON DC-DULLES,East US,Medium,Gates 70-90,2018-12-31,137,Somewhat clean,Somewhat safe,Somewhat satsified
1623,3067,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,2018-01-01,365,Somewhat clean,Somewhat safe,Somewhat satsified
1624,2033,Friday,BRITISH AIRWAYS,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,240,Somewhat clean,Very safe,Somewhat satsified
1625,784,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,160,Somewhat clean,Neutral,Somewhat satsified
1626,1560,Wednesday,DELTA,ATLANTA,East US,Hub,Gates 40-48,2018-12-31,120,Somewhat clean,Somewhat safe,Somewhat satsified
1627,1462,Wednesday,FRONTIER,DENVER,West US,    Hub,Gates 20-39,2018-01-01,179,Clean,Very safe,Very satisfied
1628,1761,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175,Clean,Very safe,Very satisfied
1629,3252,Tuesday,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,2018-12-31,120,Average,Somewhat safe,Neutral
1630,2824,Tuesday,UNITED,BURBANK,West US,Small,Gates 70-90,2018-12-31,73,Somewhat clean,Very safe,Somewhat satsified
1631,1132,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,90,Somewhat clean,Very safe,Neutral
1632,3106,Sunday,ALASKA,NEWARK,EAST US,    Hub,Gates 50-59,2018-12-31,100,Average,Neutral,Neutral
1633,1056,Friday,AIR CANADA,CALGARY,Canada/Mexico,Medium,Gates 91-102,2018-12-31,355,Somewhat clean,Very safe,Somewhat satsified
1634,1538,Thursday,DELTA,NEW YORK-JFK,EAST US,    Hub,Gates 40-48,2018-12-31,120,Average,Neutral,Neutral
1635,1623,Thursday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,650,Clean,Very safe,Very satisfied
1636,675,Thursday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,75,Clean,Very safe,Very satisfied
1637,3069,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,2018-01-01,305,Somewhat clean,Somewhat safe,Somewhat satsified
1638,3195,Sunday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-01-01,180,Average,Neutral,Neutral
1639,1349,Tuesday,UNITED INTL,KANSAI,Asia,Hub,Gates 91-102,2018-12-31,190,Somewhat clean,Very safe,Very satisfied
1640,348,Friday,LUFTHANSA,FRANKFURT,Europe,Hub,Gates 91-102,2018-12-31,240,Average,Very safe,Somewhat satsified
1641,614,Thursday,ALASKA,NEWARK,EAST US,Hub     ,Gates 50-59,2018-12-31,140,Clean,Very safe,Somewhat satsified
1642,1806,Sunday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,115,Clean,Very safe,Very satisfied
1643,570,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,125,Somewhat clean,Very safe,Somewhat satsified
1644,824,Sunday,ALASKA,NASHVILLE,Midwest US,Medium,Gates 50-59,2018-12-31,126,Somewhat clean,Somewhat safe,Neutral
1645,2252,Wednesday,UNITED,LOS ANGELES,West US,Hub     ,Gates 60-69,2018-12-31,125,Somewhat clean,Very safe,Neutral
1646,1574,Wednesday,UNITED INTL,HONG KONG,Asia,Hub,Gates 91-102,2018-12-31,150,Somewhat clean,Somewhat safe,Somewhat satsified
1647,826,Sunday,ALASKA,NASHVILLE,Midwest US,    Medium,Gates 50-59,2018-12-31,126,Somewhat clean,Very safe,Somewhat satsified
1648,2657,Saturday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,132,Somewhat clean,Very safe,Neutral
1649,2781,Sunday,WOW,REYKJAVIK,Europe,Small,Gates 1-12,2018-12-31,595,Somewhat clean,Very safe,Somewhat satsified
1650,2210,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,180,Somewhat clean,Somewhat safe,Neutral
1651,2164,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,213,Clean,Very safe,Very satisfied
1652,1658,Saturday,EMIRATES,DUBAI,middle east,    Hub,Gates 1-12,2018-12-31,285,Somewhat clean,Neutral,Neutral
1653,485,Sunday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,101,Clean,Very safe,Very satisfied
1654,909,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,150,Somewhat clean,Somewhat safe,Neutral
1655,1597,Thursday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,155,Average,Very safe,Somewhat satsified
1656,2434,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,    Medium,Gates 91-102,2018-12-31,640,Somewhat clean,Somewhat safe,Neutral
1657,2341,Tuesday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,125,Clean,Very safe,Neutral
1658,1049,Friday,AIR CANADA,CALGARY,Canada/Mexico,Medium     ,Gates 91-102,2018-12-31,445,Somewhat clean,Very safe,Very satisfied
1659,928,Tuesday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,135,Average,Neutral,Somewhat satsified
1660,2982,Thursday,SOUTHWEST,SANTA ANA,West US,Medium,Gates 20-39,2018-12-31,90,Somewhat clean,Very safe,Somewhat satsified
1661,1849,Monday,TURKISH AIRLINES,ISTANBUL,middle east,Hub     ,Gates 91-102,2018-12-31,285,Clean,Very safe,Very satisfied
1662,2696,Friday,UNITED,ORLANDO,East US,Hub,Gates 70-90,2018-12-31,122,Somewhat clean,Somewhat safe,Somewhat satsified
1663,192,Wednesday,AMERICAN,LOS ANGELES,West US,    Hub,Gates 50-59,2018-12-31,100,Somewhat clean,Somewhat safe,Neutral
1664,2632,Tuesday,JETBLUE,NEW YORK-JFK,East US,Hub,Gates 1-12,2018-12-31,80,Somewhat clean,Somewhat safe,Somewhat satsified
1665,2631,Tuesday,JETBLUE,NEW YORK-JFK,East US,Hub,Gates 1-12,2018-12-31,100,Somewhat clean,Somewhat safe,Somewhat satsified
1666,2990,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,118,Somewhat clean,Somewhat safe,Somewhat satsified
1667,1662,Saturday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,180,Clean,Very safe,Very satisfied
1668,957,Tuesday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,160,Clean,Somewhat safe,Somewhat satsified
1669,195,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100,Somewhat clean,Somewhat safe,Somewhat satsified
1670,1411,Wednesday,UNITED,LAS VEGAS,West US,Hub,Gates 60-69,2018-12-31,112,Clean,Very safe,Very satisfied
1671,327,Thursday,UNITED,BURBANK,West US,Small     ,Gates 70-90,2018-12-31,70,Somewhat clean,Very safe,Somewhat satsified
1672,1896,Tuesday,UNITED,BOSTON,EAST US,Large     ,Gates 70-90,2018-12-31,115,Somewhat clean,Somewhat safe,Very satisfied
1673,1877,Tuesday,UNITED,BOSTON,East US,Large,Gates 70-90,2018-12-31,105,Somewhat clean,Very safe,Somewhat satsified
1674,2153,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,153,Clean,Neutral,Neutral
1675,571,Thursday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,195,Average,Somewhat safe,Somewhat unsatisfied
1676,1893,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175,Somewhat clean,Very safe,Neutral
1677,346,Friday,LUFTHANSA,FRANKFURT,eur,    Hub,Gates 91-102,2018-12-31,210,Somewhat dirty,Somewhat safe,Neutral
1678,987,Friday,LUFTHANSA,MUNICH,eur,    Hub,Gates 91-102,2018-12-31,175,Average,Neutral,Somewhat unsatisfied
1679,1509,Wednesday,DELTA,LOS ANGELES,West US,    Hub,Gates 40-48,2018-12-31,105,Clean,Very safe,Neutral
1680,1992,Friday,AIR FRANCE/KLM,AMSTERDAM,Europe,Hub,Gates 1-12,2018-12-31,75,Average,Very safe,Neutral
1681,2758,Thursday,DELTA,ATLANTA,East US,Hub,Gates 40-48,2018-12-31,270,Average,Very safe,Neutral
1682,11,Tuesday,SOUTHWEST,LOS ANGELES,West US,    Hub,Gates 20-39,2018-12-31,200,Somewhat dirty,Somewhat safe,Neutral
1683,2561,Tuesday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,95,Somewhat clean,Somewhat safe,Neutral
1684,269,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,205,Average,Neutral,Very satisfied
1685,1369,Tuesday,UNITED INTL,KANSAI,Asia,Hub,Gates 91-102,2018-12-31,230,Average,Somewhat safe,Neutral
1686,823,Sunday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,125,Somewhat clean,Neutral,Somewhat satsified
1687,1704,Sunday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,330,Somewhat clean,Neutral,Somewhat satsified
1688,2490,Friday,UNITED,CHICAGO-O'HARE,Midwest US,    Hub,Gates 60-69,2018-12-31,109,Somewhat clean,Neutral,Neutral
